BPE 2016 - Base permanente des équipements : commerce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mise en ligne le 11/07/2016       Géographie au 01/01/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"©Insee       Source(s) : Insee, Base permanente des équipements 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Code IRIS,Libellé IRIS,COM,Libellé commune ou ARM,Région,Département,Hypermarché,Supermarché,Grande surface de bricolage,Supérette,Epicerie,Boulangerie,Boucherie charcuterie,Produits surgelés,Poissonnerie,Librairie papeterie journaux,Magasin de vêtements,Magasin d'équipements du foyer,Magasin de chaussures,Magasin d'électroménager et de matériel audio-vidéo,Magasin de meubles,Magasin d'articles de sports et de loisirs,Magasin de revêtements murs et sols,Droguerie quincaillerie bricolage,Parfumerie,Horlogerie Bijouterie,Fleuriste,Magasin d'optique,Magasin de matériel médical et orthopédique,Station service
IRIS,LIB_IRIS,COM,LIB_COM,REG,DEP,NB_B101,NB_B102,NB_B103,NB_B201,NB_B202,NB_B203,NB_B204,NB_B205,NB_B206,NB_B301,NB_B302,NB_B303,NB_B304,NB_B305,NB_B306,NB_B307,NB_B308,NB_B309,NB_B310,NB_B311,NB_B312,NB_B313,NB_B315,NB_B316
953230102,La Cote des Carrieres,95323,Jouy-le-Moutier,11,95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
953230103,Les Eguerets,95323,Jouy-le-Moutier,11,95,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
953230104,Les Bruzacques,95323,Jouy-le-Moutier,11,95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
953230105,Le Village,95323,Jouy-le-Moutier,11,95,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
953230106,Les Jouannes,95323,Jouy-le-Moutier,11,95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
953230107,Les Rougeux,95323,Jouy-le-Moutier,11,95,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
95323ZZZZ,Non localisé à l'iris,95323,Jouy-le-Moutier,11,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
953510101,Louvres Nord,95351,Louvres,11,95,0,1,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
953510102,Louvres Centre Ouest,95351,Louvres,11,95,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
953510103,Louvres Sud et Est,95351,Louvres,11,95,0,0,0,0,5,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0
95351ZZZZ,Non localisé à l'iris,95351,Louvres,11,95,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
954240101,Village 1,95424,Montigny-lès-Cormeilles,11,95,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
954240102,Village 2,95424,Montigny-lès-Cormeilles,11,95,0,1,0,0,1,5,1,1,0,0,7,1,1,0,8,2,0,2,1,1,1,3,0,0
954240201,Renoir,95424,Montigny-lès-Cormeilles,11,95,0,1,1,0,0,0,0,0,0,0,2,0,0,0,6,1,0,2,0,0,0,0,0,0
954240301,Frances-Copistes 1,95424,Montigny-lès-Cormeilles,11,95,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
954240302,Frances-Copistes 2,95424,Montigny-lès-Cormeilles,11,95,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,3,3,1,2,0,0
954240303,Frances-Copistes 3,95424,Montigny-lès-Cormeilles,11,95,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954240401,Republique,95424,Montigny-lès-Cormeilles,11,95,0,0,0,0,3,1,1,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0
95424ZZZZ,Non localisé à l'iris,95424,Montigny-lès-Cormeilles,11,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
954270101,Les Sablons,95427,Montmagny,11,95,0,1,0,0,0,1,0,0,0,1,2,0,0,0,1,1,0,0,0,1,1,1,0,0
954270102,La Plante des Champs-Tas de Cailloux,95427,Montmagny,11,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
954270103,Levriers-Gare,95427,Montmagny,11,95,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
954270104,Centre Ville Sud,95427,Montmagny,11,95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954270105,Centre Ville Nord,95427,Montmagny,11,95,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
954270106,Carrieres Faucilles-Butte Pinson,95427,Montmagny,11,95,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
954270107,Barrage,95427,Montmagny,11,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95427ZZZZ,Non localisé à l'iris,95427,Montmagny,11,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
954280101,Bas Montmorency Sud,95428,Montmorency,11,95,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0
954280102,Bas Montmorency Centre,95428,Montmorency,11,95,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
954280103,Bas Montmorency Nord,95428,Montmorency,11,95,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,2,0,0
954280201,Centre Montmorency Est,95428,Montmorency,11,95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954280202,Centre Montmorency Sud,95428,Montmorency,11,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
954280203,Centre Montmorency Nord,95428,Montmorency,11,95,0,1,0,0,0,1,1,0,1,0,3,2,1,0,0,0,0,0,1,1,1,1,0,0
954280204,Centre Montmorency Centre,95428,Montmorency,11,95,0,0,0,0,1,3,0,0,1,2,2,2,0,0,1,2,0,0,0,0,1,2,0,0
954280301,Haut Montmorency Nord,95428,Montmorency,11,95,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954280302,Haut Montmorency Est,95428,Montmorency,11,95,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954280303,Haut Montmorency Ouest,95428,Montmorency,11,95,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
954280304,Haut Montmorency Sud,95428,Montmorency,11,95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0
95428ZZZZ,Non localisé à l'iris,95428,Montmorency,11,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
954760101,Immarmont,95476,Osny,11,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954760102,La Groue,95476,Osny,11,95,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,2,1,0,0,0,0,0,0
954760103,l'Oseraie,95476,Osny,11,95,2,1,2,0,0,3,0,1,0,1,18,1,3,1,4,2,0,0,4,4,2,8,0,0
954760104,Le Fond de Chars,95476,Osny,11,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954760105,La Raviniere,95476,Osny,11,95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954760106,La Chaussee,95476,Osny,11,95,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
954760107,Osny Centre,95476,Osny,11,95,0,0,0,0,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0
954760108,La Meth,95476,Osny,11,95,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
95476ZZZZ,Non localisé à l'iris,95476,Osny,11,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
954870101,Vieux Persan,95487,Persan,11,95,1,0,0,0,4,3,2,1,0,2,1,0,0,0,1,1,0,1,0,0,2,2,0,0
954870102,Village 1,95487,Persan,11,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954870103,Village 2,95487,Persan,11,95,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954870104,Fresnays,95487,Persan,11,95,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954870105,Limite Persan-Bernes,95487,Persan,11,95,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
95487ZZZZ,Non localisé à l'iris,95487,Persan,11,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
955000103,Hermmitage,95500,Pontoise,11,95,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955000201,Centre Ville,95500,Pontoise,11,95,0,1,0,1,8,13,3,1,1,2,15,3,2,3,4,2,0,1,1,3,4,5,5,0
955000301,Saint-Martin-Zone d'Activite,95500,Pontoise,11,95,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,1,0,0,0,0,0,0,0,0
955000304,Saint Martin,95500,Pontoise,11,95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
955000401,Les Larris-Maradas,95500,Pontoise,11,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955000501,Marcouville,95500,Pontoise,11,95,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
955000601,Saint-Jean-Les Patis,95500,Pontoise,11,95,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
955000701,Les Louvrais,95500,Pontoise,11,95,0,1,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
955000801,Les Cordeliers,95500,Pontoise,11,95,0,1,0,0,2,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
955000901,Centre Hospitalier,95500,Pontoise,11,95,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
95500ZZZZ,Non localisé à l'iris,95500,Pontoise,11,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
955390101,Vieux Saint-Brice,95539,Saint-Brice-sous-Forêt,11,95,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
955390102,Centre Ville,95539,Saint-Brice-sous-Forêt,11,95,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0
955390103,Nord de Saint-Brice,95539,Saint-Brice-sous-Forêt,11,95,1,3,0,0,2,4,4,1,0,0,19,2,5,2,2,3,0,1,1,4,4,6,0,0
955390104,Vergers Nord,95539,Saint-Brice-sous-Forêt,11,95,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0
955390105,Vergers Centre Nord,95539,Saint-Brice-sous-Forêt,11,95,0,0,0,0,2,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0
955390106,Vergers Centre Sud,95539,Saint-Brice-sous-Forêt,11,95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
955390107,Vergers Sud,95539,Saint-Brice-sous-Forêt,11,95,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0
95539ZZZZ,Non localisé à l'iris,95539,Saint-Brice-sous-Forêt,11,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
955550101,La Mairie,95555,Saint-Gratien,11,95,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0
955550102,La Terre aux Clercs,95555,Saint-Gratien,11,95,0,2,0,0,4,3,1,1,0,0,8,0,3,0,0,0,0,0,1,0,1,1,0,0
955550103,Quartier du Petit Lac,95555,Saint-Gratien,11,95,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
955550104,Les Raguenets-1,95555,Saint-Gratien,11,95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
955550105,Quartier de la Gare,95555,Saint-Gratien,11,95,0,0,0,0,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
955550106,Les Raguenets-2,95555,Saint-Gratien,11,95,0,1,0,0,1,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955550107,Quartier des Marais,95555,Saint-Gratien,11,95,0,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
955550108,Le Forum,95555,Saint-Gratien,11,95,0,0,1,0,0,2,2,0,0,1,3,2,0,3,0,0,2,0,0,1,1,2,0,0
95555ZZZZ,Non localisé à l'iris,95555,Saint-Gratien,11,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955630101,La Foret,95563,Saint-Leu-la-Forêt,11,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955630102,La Chataigneraie,95563,Saint-Leu-la-Forêt,11,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
955630103,Marcel Pagnol,95563,Saint-Leu-la-Forêt,11,95,0,0,0,2,1,6,4,1,0,1,4,0,0,1,1,2,0,0,0,0,2,2,0,0
955630104,Le Rosaire,95563,Saint-Leu-la-Forêt,11,95,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
955630105,Les Lutins,95563,Saint-Leu-la-Forêt,11,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
955630106,Les Diablots,95563,Saint-Leu-la-Forêt,11,95,0,1,0,0,0,2,2,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0
955630107,Les Cancelles,95563,Saint-Leu-la-Forêt,11,95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95563ZZZZ,Non localisé à l'iris,95563,Saint-Leu-la-Forêt,11,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
955720101,Blanche de Castille-Clos Roi-Giono,95572,Saint-Ouen-l'Aumône,11,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955720102,Hotel de Ville-St Louis-Cop Renovation,95572,Saint-Ouen-l'Aumône,11,95,0,1,0,0,2,1,5,0,1,2,0,1,0,0,0,1,0,0,0,0,1,2,0,0
955720103,Lycee-Ile de France-Pres St-Ouen,95572,Saint-Ouen-l'Aumône,11,95,0,0,0,0,1,3,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0
955720104,Parc le Notre,95572,Saint-Ouen-l'Aumône,11,95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955720105,Chennevieres,95572,Saint-Ouen-l'Aumône,11,95,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955720106,Maubuisson-Bourseaux-St Prix,95572,Saint-Ouen-l'Aumône,11,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955720108,Bellevues-Liesse,95572,Saint-Ouen-l'Aumône,11,95,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
955720112,Ctre Ville-Mail-Golf-Epluches-Pt Petit,95572,Saint-Ouen-l'Aumône,11,95,0,0,0,0,3,1,0,1,0,0,2,0,0,1,0,3,0,2,0,0,1,1,0,0
955720116,Hauguel-Zone Activites Epluches,95572,Saint-Ouen-l'Aumône,11,95,2,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0
955720117,Vert Galant,95572,Saint-Ouen-l'Aumône,11,95,0,0,1,0,1,3,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0
955720118,Bethunes,95572,Saint-Ouen-l'Aumône,11,95,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0
95572ZZZZ,Non localisé à l'iris,95572,Saint-Ouen-l'Aumône,11,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
955820101,Les Carreaux,95582,Sannois,11,95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955820102,Le Moulin,95582,Sannois,11,95,1,0,0,1,0,1,1,0,0,0,9,0,1,0,0,0,0,0,2,1,0,2,0,0
955820103,Gabriel Peri,95582,Sannois,11,95,0,2,0,0,2,0,2,1,0,0,1,1,1,0,1,0,0,1,0,0,3,2,1,0
955820104,Pasteur i,95582,Sannois,11,95,0,0,1,1,0,1,3,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,0
955820105,Pasteur Ii,95582,Sannois,11,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955820106,Garonnes,95582,Sannois,11,95,0,0,0,0,0,3,1,0,0,1,2,0,0,0,0,1,0,0,0,0,1,2,1,0
955820107,Poirier Baron,95582,Sannois,11,95,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
955820108,Les Loges,95582,Sannois,11,95,0,0,0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
955820109,Centre Ville i,95582,Sannois,11,95,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
955820110,Centre Ville Ii,95582,Sannois,11,95,0,1,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0
95582ZZZZ,Non localisé à l'iris,95582,Sannois,11,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
955850101,Mont de Gif-Haut du Roy,95585,Sarcelles,11,95,0,0,0,0,2,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0
955850102,Jaures,95585,Sarcelles,11,95,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
955850103,Neruda,95585,Sarcelles,11,95,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
955850104,Gare-Romain Rolland,95585,Sarcelles,11,95,0,0,0,0,1,1,3,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0
955850105,Centre sportif Mandela,95585,Sarcelles,11,95,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
955850106,Saint-Exupery,95585,Sarcelles,11,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955850107,Anatole France,95585,Sarcelles,11,95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955850108,Les Flanades,95585,Sarcelles,11,95,1,2,0,2,3,5,6,0,0,0,22,3,7,0,5,0,2,1,5,5,0,2,0,0
955850109,Bois de Locheres,95585,Sarcelles,11,95,0,0,0,0,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
955850110,Les Sablons,95585,Sarcelles,11,95,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955850111,Pasteur,95585,Sarcelles,11,95,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955850112,Chardonnerettes Nord,95585,Sarcelles,11,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
955850113,Chardonnerettes Sud,95585,Sarcelles,11,95,0,0,0,1,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
955850114,Miraville,95585,Sarcelles,11,95,0,0,0,0,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
955850115,La Pepiniere-Malesherbes,95585,Sarcelles,11,95,1,1,0,0,3,4,0,0,0,2,20,0,2,6,1,3,0,1,2,2,1,4,1,0
955850116,Chauffour-Les Marais,95585,Sarcelles,11,95,0,1,0,2,1,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,2,0
955850117,Les Rosiers,95585,Sarcelles,11,95,0,1,0,2,6,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
955850118,Chantepie,95585,Sarcelles,11,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955850119,Mermoz,95585,Sarcelles,11,95,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
955850120,Saint-Saens,95585,Sarcelles,11,95,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
955850121,Mace-Andre Gide,95585,Sarcelles,11,95,0,0,0,0,4,2,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,1,0
955850122,Les Vignes Blanches,95585,Sarcelles,11,95,0,0,0,1,9,2,1,0,0,0,2,0,0,1,0,0,0,1,1,0,0,2,1,0
955850123,Anne Frank,95585,Sarcelles,11,95,0,1,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,6,0,0
955850124,Les Mureaux,95585,Sarcelles,11,95,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2,0,0,1,2,0,0,1,0,0
955850125,Paul Herbe,95585,Sarcelles,11,95,0,0,1,1,2,3,4,0,0,0,3,1,0,0,1,0,0,1,1,1,0,3,3,0
95585ZZZZ,Non localisé à l'iris,95585,Sarcelles,11,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
955980101,Les Sources-Le Stade,95598,Soisy-sous-Montmorency,11,95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
955980102,Les Dures Terres-Le Noyer Crapaud,95598,Soisy-sous-Montmorency,11,95,1,0,1,0,0,1,0,0,0,1,6,0,2,0,0,0,0,0,3,1,1,3,0,0
955980103,Le Centre,95598,Soisy-sous-Montmorency,11,95,0,0,0,1,2,3,2,0,0,3,2,1,0,0,0,0,0,0,0,0,1,1,0,0
955980104,Quartier Est,95598,Soisy-sous-Montmorency,11,95,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955980105,Quartier des Fleurs,95598,Soisy-sous-Montmorency,11,95,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955980106,Les Noels,95598,Soisy-sous-Montmorency,11,95,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955980107,Petit Lac-Plaine Gavinot,95598,Soisy-sous-Montmorency,11,95,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
95598ZZZZ,Non localisé à l'iris,95598,Soisy-sous-Montmorency,11,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
956070101,Foret de Montmorency,95607,Taverny,11,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956070102,Centre Ancien Ouest,95607,Taverny,11,95,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
956070103,Les Lignieres,95607,Taverny,11,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956070104,Guynemer-Mermoz,95607,Taverny,11,95,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
956070105,Les Ecouardes,95607,Taverny,11,95,0,0,0,1,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
956070106,Verdun-La Plaine,95607,Taverny,11,95,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
956070107,Les Pins-Jules Cesar,95607,Taverny,11,95,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
956070108,Carre Sainte-Honorine,95607,Taverny,11,95,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956070109,Bois de Boissy,95607,Taverny,11,95,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
956070110,Bois des Aulnaies,95607,Taverny,11,95,1,0,1,0,1,0,0,0,0,0,18,1,4,0,0,1,0,0,5,5,0,2,0,0
956070111,Les Sarments,95607,Taverny,11,95,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
956070112,Vaucelles,95607,Taverny,11,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956070113,Centre Ancien Est,95607,Taverny,11,95,0,1,0,0,3,3,2,0,0,3,2,0,0,0,0,0,1,1,0,0,1,1,1,0
95607ZZZZ,Non localisé à l'iris,95607,Taverny,11,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
956370101,Sablons-Ombrages-Moissons,95637,Vauréal,11,95,0,1,0,0,3,2,2,1,0,0,4,0,0,1,1,0,0,0,0,0,2,2,0,0
956370102,Le Boulingrin,95637,Vauréal,11,95,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
956370103,Siaule-Le Boulingrin,95637,Vauréal,11,95,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
956370104,Marniere-Les Gros-Allee Couverte,95637,Vauréal,11,95,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
956370105,Hts Toupets-Bocquet-Longues Terres,95637,Vauréal,11,95,0,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956370106,Le Village,95637,Vauréal,11,95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
95637ZZZZ,Non localisé à l'iris,95637,Vauréal,11,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956800101,Plaine de France,95680,Villiers-le-Bel,11,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
956800102,Charmettes,95680,Villiers-le-Bel,11,95,0,1,0,0,3,4,2,0,0,0,1,0,1,2,1,0,0,0,0,0,1,2,0,0
